program_status_id,program_status,student_id,course_id,course_grade,course_points,semester
16225,In Process,20258,37,,12,2020-1
16226,In Process,20258,25,,10.5,2021-2
16227,In Process,20258,5,,6,2022-1
16228,Terminated,20295,13,,10.5,2018-2
16229,Terminated,20295,3,,10.5,2018-1
16230,Terminated,20295,39,,10.5,2018-1
16231,Terminated,20295,98,,11.25,2018-1
16232,Terminated,20295,40,,10.5,2018-2
16233,Dropped,20300,80,,0,0000-1
16234,Dropped,20300,4,,6,2018-1
16235,Dropped,20300,13,,7.5,2018-1
16236,Dropped,20300,300,,0,0000-1
16237,Dropped,20300,40,,0,2018-1
16238,Dropped,20300,307,,0,2018-1
16239,Dropped,20300,117,,6,2018-1
16240,Dropped,20300,3,,6,2018-1
16241,Dropped,20300,304,,0,0000-1
16242,Dropped,20300,34,,9,2018-1
16243,Graduated,20310,21,,11.25,2019-2
16244,Graduated,20310,307,,0,2020-1
16245,Graduated,20310,5,,7.5,2020-1
16246,Graduated,20310,8,,9,2020-2
16247,Graduated,20310,300,,0,0000-1
16248,Graduated,20310,34,,10.5,2018-1
16249,Graduated,20310,98,,11.25,2018-3
16250,Graduated,20310,90,,9,2019-2
16251,Graduated,20310,15,,10.5,2019-2
16252,Graduated,20310,97,,12,2020-1
16253,Graduated,20310,9,,9,2020-2
16254,Graduated,20310,13,,9,2018-1
16255,Graduated,20310,118,,11.25,2018-2
16256,Graduated,20310,37,,9,2019-1
16257,Graduated,20310,179,,9,2019-2
16258,Graduated,20310,40,,10.5,2018-1
16259,Graduated,20310,117,,7.5,2018-1
16260,Graduated,20310,3,,10.5,2018-1
16261,Graduated,20310,18,,9,2018-2
16262,Graduated,20310,39,,12,2018-2
16263,Graduated,20310,6,,11.25,2019-1
16264,Graduated,20310,31,,9,2019-1
16265,Graduated,20310,32,,4.5,2019-1
16266,Graduated,20310,2,,3,2019-1
16267,Graduated,20310,14,,4,2019-2
16268,Graduated,20310,32,,10.5,2020-1
16269,Graduated,20310,2,,7.5,2020-1
16270,Graduated,20310,94,,12,2020-2
16271,Graduated,20310,304,,0,0000-1
16272,Graduated,20310,301,,0,0000-1
16273,Graduated,20310,4,,0,2018-1
16274,Graduated,20310,20,,10.5,2018-2
16275,Graduated,20310,1,,10.5,2018-2
16276,Graduated,20310,4,,11.25,2018-3
16277,Graduated,20310,25,,10.5,2020-2
16278,Graduated,20345,304,,0,0000-1
16279,Graduated,20345,40,,7.5,2018-1
16280,Graduated,20345,39,,12,2018-2
16281,Graduated,20345,94,,11.25,2018-2
16282,Graduated,20345,32,,9,2019-1
16283,Graduated,20345,21,,0,2019-2
16284,Graduated,20345,179,,10.5,2019-2
16285,Graduated,20345,90,,9,2019-2
16286,Graduated,20345,307,,0,2018-1
16287,Graduated,20345,4,,0,2018-1
16288,Graduated,20345,18,,11.25,2018-3
16289,Graduated,20345,98,,11.25,2018-3
16290,Graduated,20345,25,,12,2019-2
16291,Graduated,20345,15,,11.25,2020-1
16292,Graduated,20345,13,,7.5,2018-1
16293,Graduated,20345,117,,6,2018-1
16294,Graduated,20345,147,,10.5,2018-1
16295,Graduated,20345,20,,10.5,2018-2
16296,Graduated,20345,4,,10.5,2018-3
16297,Graduated,20345,103,,12,2020-1
16298,Graduated,20345,34,,10.5,2018-1
16299,Graduated,20345,1,,12,2018-2
16300,Graduated,20345,2,,9,2019-1
16301,Graduated,20345,37,,7.5,2019-1
16302,Graduated,20345,3,,9,2019-1
16303,Graduated,20345,14,,4,2019-2
16304,Graduated,20345,301,,0,0000-1
16305,Graduated,20345,98,,0,2018-2
16306,Graduated,20345,118,,10.5,2018-2
16307,Graduated,20345,6,,11.25,2019-1
16308,Graduated,20345,31,,7.5,2019-1
16309,Graduated,20345,9,,9,2019-2
16310,Graduated,20345,8,,10.5,2019-2
16311,In Process,20378,117,,0,2018-1
16312,In Process,20378,179,,9,2019-2
16313,In Process,20378,301,,0,0000-1
16314,In Process,20378,39,,9,2018-2
16315,In Process,20378,3,,6,2019-1
16316,In Process,20378,4,,4.5,2019-1
16317,In Process,20378,117,,10.5,2019-2
16318,In Process,20378,14,,2.5,2020-2
16319,In Process,20378,20,,4.5,2020-2
16320,In Process,20378,118,,6,2018-2
16321,In Process,20378,97,,9,2019-2
16322,In Process,20378,31,,7.5,2020-1
16323,In Process,20378,20,,0,2021-2
16324,In Process,20378,4,,0,2018-1
16325,In Process,20378,34,,6,2018-1
16326,In Process,20378,98,,7.5,2019-1
16327,In Process,20378,4,,10.5,2019-2
16328,In Process,20378,304,,0,0000-1
16329,In Process,20378,13,,9,2018-1
16330,In Process,20378,147,,7.5,2018-1
16331,In Process,20378,1,,6,2018-2
16332,In Process,20378,6,,10.5,2019-1
16333,In Process,20378,18,,6,2019-1
16334,In Process,20378,20,,0,2019-2
16335,In Process,20378,90,,10.5,2019-2
16336,In Process,20378,15,,11.25,2020-1
16337,In Process,20378,21,,7.5,2020-2
16338,In Process,20378,40,,0,2018-1
16339,In Process,20378,40,,6,2019-1
16340,Terminated,20407,13,,3,2018-2
16341,Terminated,20407,3,,7.5,2019-1
16342,Terminated,20407,39,,9,2018-1
16343,Terminated,20407,34,,9,2018-2
16344,Terminated,20407,1,,3,2019-2
16345,Terminated,20407,21,,0,2019-2
16346,Terminated,20407,40,,0,2019-1
16347,Terminated,20407,13,,11.25,2019-1
16348,Terminated,20407,90,,,2019-2
16349,Terminated,20407,118,,0,2019-2
16350,Terminated,20407,312,,0,2018-2
16351,Terminated,20407,4,,6,2018-1
16352,Terminated,20407,98,,11.25,2018-1
16353,Terminated,20407,311,,0,2018-2
16354,Terminated,20407,94,,10.5,2018-2
16355,Terminated,20407,97,,11.25,2018-1
16356,Terminated,20407,1,,3,2019-1
16357,Dropped,20424,34,,0,2018-1
16358,Dropped,20424,286,,0,2019-1
16359,Dropped,20424,117,,0,2018-1
16360,Dropped,20424,304,,0,2019-1
16361,Dropped,20424,3,,0,2018-1
16362,Dropped,20424,40,,4.5,2018-1
16363,Dropped,20424,40,,0,2018-2
16364,Dropped,20424,175,,2.5,2019-1
16365,Dropped,20424,300,,0,0000-1
16366,Dropped,20424,176,,4.5,2019-1
16367,Dropped,20424,4,,0,2018-1
16368,Dropped,20424,13,,0,2018-1
16369,Dropped,20424,13,,0,2018-2
16370,Terminated,20437,304,,0,0000-1
16371,In Process,20438,304,,0,0000-1
16372,In Process,20438,4,,9,2019-1
16373,In Process,20438,15,,0,2019-1
16374,In Process,20438,2,,6,2020-1
16375,In Process,20438,37,,10.5,2020-1
16376,In Process,20438,9,,3,2020-2
16377,In Process,20438,179,,0,2021-2
16378,In Process,20438,9,,,2022-2
16379,In Process,20438,117,,6,2018-1
16380,In Process,20438,39,,7.5,2019-1
16381,In Process,20438,21,,0,2020-2
16382,In Process,20438,15,,6,2020-2
16383,In Process,20438,40,,4.5,2018-1
16384,In Process,20438,3,,7.5,2018-1
16385,In Process,20438,40,,7.5,2018-2
16386,In Process,20438,13,,9,2018-2
16387,In Process,20438,90,,7.5,2019-1
16388,In Process,20438,32,,10.5,2020-1
16389,In Process,20438,18,,6,2020-1
16390,In Process,20438,179,,,2022-2
16391,In Process,20438,31,,6,2019-1
16392,In Process,20438,21,,0,2019-2
16393,In Process,20438,5,,7.5,2020-1
16394,In Process,20438,307,,0,2020-2
16395,In Process,20438,8,,6,2020-2
16396,In Process,20438,9,,0,2021-2
16397,In Process,20438,301,,0,0000-1
16398,In Process,20438,312,,0,2017-3
16399,In Process,20438,13,,4.5,2018-1
16400,In Process,20438,34,,6,2018-1
16401,In Process,20438,4,,3,2018-1
16402,In Process,20438,14,,4,2019-1
16403,In Process,20438,118,,10.5,2019-2
16404,In Process,20438,20,,7.5,2019-2
16405,In Process,20438,213,,7.5,2020-1
16406,In Process,20438,179,,0,2020-2
16407,In Process,20438,94,,9,2020-2
16408,In Process,20438,1,,9,2018-2
16409,In Process,20438,179,,0,2019-2
16410,In Process,20438,18,,0,2019-2
16411,In Process,20438,12,,6,2019-2
16412,In Process,20438,25,,9,2020-2
16413,In Process,20438,21,,0,2021-2
16414,In Process,20438,21,,,2022-2
16415,Terminated,20482,304,,0,0000-1
16416,Dropped,20483,312,,0,2017-3
16417,Dropped,20483,147,,7.5,2018-1
16418,Dropped,20483,1,,7.5,2018-2
16419,Dropped,20483,6,,11.25,2019-1
16420,Dropped,20483,3,,6,2019-1
16421,Dropped,20483,21,,10.5,2020-2
16422,Dropped,20483,40,,0,2018-2
16423,Dropped,20483,15,,0,2019-2
16424,Dropped,20483,18,,7.5,2020-1
16425,Dropped,20483,40,,0,2018-1
16426,Dropped,20483,4,,0,2018-1
16427,Dropped,20483,39,,9,2018-2
16428,Dropped,20483,90,,6,2018-2
16429,Dropped,20483,98,,9,2019-1
16430,Dropped,20483,14,,3.75,2019-2
16431,Dropped,20483,117,,9,2019-2
16432,Dropped,20483,2,,7.5,2020-1
16433,Dropped,20483,94,,9,2020-2
16434,Dropped,20483,311,,0,2017-3
16435,Dropped,20483,117,,0,2018-1
16436,Dropped,20483,13,,9,2018-1
16437,Dropped,20483,118,,7.5,2018-2
16438,Dropped,20483,40,,6,2019-1
16439,Dropped,20483,179,,9,2019-1
16440,Dropped,20483,304,,0,0000-1
16441,Dropped,20483,34,,6,2018-1
16442,Dropped,20483,20,,6,2019-2
16443,Dropped,20483,37,,9,2020-1
16444,Dropped,20483,9,,3,2020-2
16445,Dropped,20483,8,,3,2020-2
16446,Dropped,20483,25,,10.5,2020-2
16447,Dropped,20483,15,,10.5,2020-2
16448,Dropped,20483,4,,6,2019-1
16449,Dropped,20483,21,,0,2019-2
16450,Dropped,20483,31,,9,2020-1
16451,Dropped,20483,32,,10.5,2020-1
16452,Dropped,20483,5,,10.5,2020-1
16453,In Process,20520,4,,0,2018-1
16454,In Process,20520,21,,0,2018-2
16455,In Process,20520,13,,6,2018-2
16456,In Process,20520,31,,9,2021-1
16457,In Process,20520,9,,0,2021-2
16458,In Process,20520,40,,0,2018-1
16459,In Process,20520,3,,0,2018-1
16460,In Process,20520,40,,9,2019-1
16461,In Process,20520,39,,9,2019-1
16462,In Process,20520,117,,9,2019-2
16463,In Process,20520,32,,0,2020-1
16464,In Process,20520,307,,0,2020-2
16465,In Process,20520,103,,0,2020-2
16466,In Process,20520,6,,12,2021-1
16467,In Process,20520,90,,11.25,2022-1
16468,In Process,20520,8,,,2022-2
16469,In Process,20520,301,,0,0000-1
16470,In Process,20520,1,,11.25,2019-1
16471,In Process,20520,118,,10.5,2019-2
16472,In Process,20520,179,,9,2019-3
16473,In Process,20520,21,,4.5,2021-2
16474,In Process,20520,13,,0,2018-1
16475,In Process,20520,20,,6,2019-2
16476,In Process,20520,2,,7.5,2020-1
16477,In Process,20520,37,,12,2020-1
16478,In Process,20520,4,,9,2020-1
16479,In Process,20520,21,,0,2020-2
16480,In Process,20520,32,,11.25,2021-1
16481,In Process,20520,25,,0,2021-2
16482,In Process,20520,25,,,2022-2
16483,In Process,20520,15,,6,2018-2
16484,In Process,20520,14,,3.75,2019-2
16485,In Process,20520,18,,9,2019-3
16486,In Process,20520,3,,6,2020-1
16487,In Process,20520,98,,9,2020-2
16488,In Process,20520,304,,0,0000-1
16489,In Process,20520,117,,0,2018-1
16490,In Process,20520,3,,0,2018-3
16491,In Process,20520,34,,11.25,2018-3
16492,In Process,20520,5,,4.5,2021-1
16493,In Process,20520,8,,0,2021-2
16494,In Process,20520,9,,,2022-2
16495,Graduated,20562,2,,0,0000-1
16496,Graduated,20562,4,,0,0000-1
16497,Graduated,20562,39,,0,0000-1
16498,Graduated,20562,307,,0,2020-2
16499,Graduated,20562,103,,0,2020-2
16500,Graduated,20562,117,,0,0000-1
16501,Graduated,20562,34,,0,0000-1
16502,Graduated,20562,179,,0,0000-1
16503,Graduated,20562,18,,0,0000-1
16504,Graduated,20562,20,,9,2020-2
16505,Graduated,20562,32,,11.25,2021-1
16506,Graduated,20562,8,,10.5,2021-2
16507,Graduated,20562,25,,12,2021-2
16508,Graduated,20562,20,,0,2019-2
16509,Graduated,20562,12,,10.5,2019-2
16510,Graduated,20562,5,,10.5,2020-1
16511,Graduated,20562,21,,0,0000-1
16512,Graduated,20562,118,,10.5,2019-2
16513,Graduated,20562,9,,12,2021-2
16514,Graduated,20562,40,,0,0000-1
16515,Graduated,20562,1,,0,0000-1
16516,Graduated,20562,3,,0,0000-1
16517,Graduated,20562,213,,12,2020-1
16518,Graduated,20562,37,,12,2021-2
16519,Terminated,20586,40,,0,2018-1
16520,Terminated,20586,117,,0,2018-1
16521,Terminated,20586,13,,3,2018-1
16522,Terminated,20586,4,,0,2018-1
16523,Terminated,20586,34,,6,2018-1
16524,Terminated,20586,3,,0,2018-1
16525,Terminated,20592,31,,0,0000-1
16526,Terminated,20592,3,,3,2018-1
16527,Terminated,20592,40,,3,2018-1
16528,Terminated,20592,13,,3,2018-1
16529,Terminated,20592,34,,0,0000-1
16530,Terminated,20592,18,,0,0000-1
16531,Terminated,20592,34,,6,2018-1
16532,Terminated,20592,4,,0,2018-1
16533,Terminated,20592,118,,0,0000-1
16534,Terminated,20601,4,,0,2018-1
16535,Terminated,20601,147,,10.5,2018-1
16536,Terminated,20601,31,,6,2019-1
16537,Terminated,20601,21,,0,2019-2
16538,Terminated,20601,13,,7.5,2018-1
16539,Terminated,20601,94,,0,2018-1
16540,Terminated,20601,34,,9,2018-2
16541,Terminated,20601,4,,6,2019-1
16542,Terminated,20601,32,,7.5,2019-1
16543,Terminated,20601,9,,0,2019-2
16544,Terminated,20601,90,,0,2019-2
16545,Terminated,20601,15,,0,2019-2
16546,Terminated,20601,301,,0,2018-1
16547,Terminated,20601,40,,6,2018-1
16548,Terminated,20601,3,,9,2019-1
16549,Terminated,20601,14,,0,2019-2
16550,Terminated,20601,1,,0,2019-2
16551,Terminated,20601,117,,9,2018-1
16552,Terminated,20601,118,,9,2018-2
16553,Terminated,20601,39,,9,2018-2
16554,Terminated,20601,37,,7.5,2019-1
16555,Terminated,20601,307,,0,2018-1
16556,Terminated,20601,20,,7.5,2018-2
16557,Terminated,20601,2,,0,2019-1
16558,Terminated,20601,8,,0,2019-2
16559,Terminated,20626,304,,0,0000-1
16560,Graduated,20627,147,,10.5,2018-1
16561,Graduated,20627,14,,3.75,2018-2
16562,Graduated,20627,21,,10.5,2019-2
16563,Graduated,20627,4,,9,2018-1
16564,Graduated,20627,39,,11.25,2018-2
16565,Graduated,20627,117,,7.5,2018-3
16566,Graduated,20627,3,,10.5,2018-3
16567,Graduated,20627,31,,9,2019-1
16568,Graduated,20627,2,,3,2019-1
16569,Graduated,20627,18,,11.25,2019-2
16570,Graduated,20627,2,,9,2020-1
16571,Graduated,20627,5,,10.5,2020-1
16572,Graduated,20627,301,,0,0000-1
16573,Graduated,20627,117,,0,2018-1
16574,Graduated,20627,307,,0,2019-2
16575,Graduated,20627,8,,9,2019-2
16576,Graduated,20627,25,,12,2020-2
16577,Graduated,20627,13,,10.5,2018-1
16578,Graduated,20627,20,,6,2018-2
16579,Graduated,20627,1,,7.5,2018-2
16580,Graduated,20627,12,,7.5,2019-1
16581,Graduated,20627,9,,9,2019-2
16582,Graduated,20627,103,,0,2019-2
16583,Graduated,20627,34,,9,2018-1
16584,Graduated,20627,118,,10.5,2018-2
16585,Graduated,20627,15,,7.5,2018-2
16586,Graduated,20627,32,,10.5,2019-1
16587,Graduated,20627,179,,9,2019-2
16588,Graduated,20627,90,,10.5,2019-2
16589,Graduated,20627,304,,0,0000-1
16590,Graduated,20627,40,,7.5,2018-1
16591,Graduated,20627,6,,11.25,2019-1
16592,Graduated,20627,37,,10.5,2019-1
16593,Dropped,20660,3,,3,2018-1
16594,Dropped,20660,13,,3,2018-1
16595,Dropped,20660,117,,0,2018-1
16596,Dropped,20660,307,,0,2018-1
16597,Dropped,20660,4,,6,2018-1
16598,Dropped,20660,304,,0,0000-1
16599,Dropped,20660,40,,0,2018-1
16600,Dropped,20660,301,,0,2018-1
16601,Terminated,20668,202,,0,0000-1
16602,Terminated,20668,103,,0,0000-1
16603,Terminated,20668,34,,0,0000-1
16604,Terminated,20668,179,,0,0000-1
16605,Terminated,20668,18,,0,0000-1
16606,Terminated,20668,3,,0,0000-1
16607,Terminated,20668,98,,0,0000-1
16608,Dropped,20675,301,,0,2018-1
16609,Dropped,20675,3,,6,2018-1
16610,Dropped,20675,14,,2.5,2018-2
16611,Dropped,20675,34,,11.25,2018-2
16612,Dropped,20675,37,,3,2019-1
16613,Dropped,20675,179,,10.5,2019-2
16614,Dropped,20675,2,,7.5,2020-1
16615,Dropped,20675,15,,3,2018-2
16616,Dropped,20675,97,,12,2020-2
16617,Dropped,20675,307,,0,2018-1
16618,Dropped,20675,20,,10.5,2018-2
16619,Dropped,20675,1,,9,2018-3
16620,Dropped,20675,6,,11.25,2019-1
16621,Dropped,20675,21,,6,2019-2
16622,Dropped,20675,90,,3,2019-2
16623,Dropped,20675,12,,6,2019-2
16624,Dropped,20675,37,,12,2020-1
16625,Dropped,20675,25,,10.5,2020-2
16626,Dropped,20675,31,,6,2019-1
16627,Dropped,20675,32,,6,2019-1
16628,Dropped,20675,8,,9,2019-2
16629,Dropped,20675,300,,0,0000-1
16630,Dropped,20675,103,,,2018-1
16631,Dropped,20675,117,,9,2018-1
16632,Dropped,20675,118,,10.5,2018-2
16633,Dropped,20675,2,,3,2019-1
16634,Dropped,20675,9,,9,2019-2
16635,Dropped,20675,304,,0,0000-1
16636,Dropped,20675,40,,9,2018-1
16637,Dropped,20675,13,,9,2018-1
16638,Dropped,20675,4,,9,2018-1
16639,Dropped,20675,21,,4.5,2018-2
16640,Dropped,20675,39,,10.5,2018-2
16641,Dropped,20675,18,,9,2020-1
16642,Dropped,20675,5,,4.5,2020-1
16643,Dropped,20710,304,,0,0000-1
16644,Dropped,20710,301,,0,0000-1
16645,Dropped,20710,13,,0,2018-1
16646,Dropped,20710,34,,9,2018-2
16647,Dropped,20710,34,,0,2018-1
16648,Dropped,20710,13,,6,2018-2
16649,Dropped,20710,3,,0,2019-1
16650,Dropped,20710,40,,0,2018-1
16651,Dropped,20710,3,,0,2018-1
16652,Dropped,20710,39,,9,2018-2
16653,Dropped,20710,4,,0,2019-1
16654,Dropped,20710,98,,0,2019-1
16655,Dropped,20710,117,,0,2018-1
16656,Dropped,20710,4,,0,2018-1
16657,Dropped,20710,40,,0,2019-1
16658,Dropped,20725,40,,0,2018-1
16659,Dropped,20725,147,,6,2018-1
16660,Dropped,20725,3,,,2018-3
16661,Dropped,20725,301,,0,2018-1
16662,Dropped,20725,34,,7.5,2019-1
16663,Dropped,20725,4,,0,2018-1
16664,Dropped,20725,4,,,2018-3
16665,Dropped,20725,95,,4.5,2019-1
16666,Dropped,20725,97,,9,2019-1
16667,Dropped,20725,13,,0,2018-1
16668,Dropped,20725,34,,,2018-3
16669,Dropped,20725,289,,12,2019-1
16670,Dropped,20725,13,,0,2018-2
16671,Dropped,20725,117,,0,2018-1
16672,Dropped,20725,40,,0,2018-2
16673,Dropped,20725,146,,9,2019-1
16674,Dropped,20725,178,,7.5,2019-1
16675,Graduated,20742,301,,0,0000-1
16676,Graduated,20742,3,,0,2018-1
16677,Graduated,20742,117,,6,2018-1
16678,Graduated,20742,1,,3,2018-2
16679,Graduated,20742,37,,6,2019-1
16680,Graduated,20742,14,,3,2019-2
16681,Graduated,20742,5,,0,2020-3
16682,Graduated,20742,32,,10.5,2020-1
16683,Graduated,20742,18,,7.5,2020-1
16684,Graduated,20742,9,,10.5,2020-2
16685,Graduated,20742,312,,0,2018-1
16686,Graduated,20742,13,,6,2018-1
16687,Graduated,20742,18,,0,2018-2
16688,Graduated,20742,32,,0,2019-1
16689,Graduated,20742,2,,6,2019-1
16690,Graduated,20742,21,,10.5,2019-2
16691,Graduated,20742,31,,7.5,2020-1
16692,Graduated,20742,39,,10.5,2020-1
16693,Graduated,20742,304,,0,0000-1
16694,Graduated,20742,40,,7.5,2018-1
16695,Graduated,20742,34,,6,2018-1
16696,Graduated,20742,307,,0,2018-2
16697,Graduated,20742,118,,6,2018-2
16698,Graduated,20742,20,,6,2018-2
16699,Graduated,20742,97,,9,2018-2
16700,Graduated,20742,6,,9,2019-1
16701,Graduated,20742,3,,7.5,2019-1
16702,Graduated,20742,4,,7.5,2019-1
16703,Graduated,20742,1,,12,2019-2
16704,Graduated,20742,90,,10.5,2019-2
16705,Graduated,20742,15,,7.5,2019-2
16706,Graduated,20742,98,,11.25,2019-2
16707,Graduated,20742,5,,3,2020-1
16708,Graduated,20742,8,,9,2020-2
16709,Graduated,20742,25,,11.25,2020-2
16710,Graduated,20742,179,,11.25,2020-3
16711,Graduated,20742,307,,0,2018-1
16712,Graduated,20742,4,,0,2018-1
16713,Graduated,20742,90,,0,2018-2
16714,Graduated,20742,94,,10.5,2020-2
16715,Dropped,20782,4,,0,2018-1
16716,Dropped,20782,94,,0,2018-2
16717,Dropped,20782,297,,9,2020-1
16718,Dropped,20782,301,,0,0000-1
16719,Dropped,20782,282,,7.5,2020-1
16720,Dropped,20782,202,,10.5,2020-1
16721,Dropped,20782,304,,0,0000-1
16722,Dropped,20782,13,,3,2018-1
16723,Dropped,20782,307,,0,2018-2
16724,Dropped,20782,98,,10.5,2018-3
16725,Dropped,20782,314,,0,2019-1
16726,Dropped,20782,176,,10.5,2019-2
16727,Dropped,20782,220,,12,2019-2
16728,Dropped,20782,18,,9,2020-1
16729,Dropped,20782,34,,6,2018-1
16730,Dropped,20782,90,,6,2019-1
16731,Dropped,20782,13,,7.5,2018-2
16732,Dropped,20782,3,,0,2018-3
16733,Dropped,20782,175,,3,2019-2
16734,Dropped,20782,218,,3.75,2019-2
16735,Dropped,20782,117,,0,2018-1
16736,Dropped,20782,40,,0,2018-1
16737,Dropped,20782,3,,0,2018-1
16738,Dropped,20782,1,,9,2018-2
16739,Dropped,20782,39,,7.5,2018-2
16740,Dropped,20782,315,,0,2019-1
16741,Dropped,20782,147,,9,2020-1
16742,Dropped,20809,274,,0,2018-2
16743,Dropped,20809,147,,0,2018-2
16744,Dropped,20809,13,,0,2018-1
16745,Dropped,20809,298,,0,2018-2
16746,Dropped,20809,4,,0,2018-1
16747,Dropped,20809,40,,0,2018-1
16748,Dropped,20809,147,,0,2018-1
16749,Dropped,20809,299,,7.5,2018-2
16750,Dropped,20809,311,,0,2018-3
16751,Dropped,20809,312,,0,2018-3
16752,Dropped,20809,4,,6,2018-3
16753,Dropped,20809,117,,0,2018-1
16754,Dropped,20821,103,,,2018-3
16755,Dropped,20821,4,,0,2018-1
16756,Dropped,20821,98,,9,2018-3
16757,Dropped,20821,117,,0,2018-1
16758,Dropped,20821,304,,0,2018-2
16759,Dropped,20821,3,,0,2018-3
16760,Dropped,20821,3,,0,2018-1
16761,Dropped,20821,13,,0,2018-2
16762,Dropped,20821,39,,6,2018-2
16763,Dropped,20821,307,,0,2018-3
16764,Terminated,20831,40,,11.25,2018-1
16765,Terminated,20831,117,,10.5,2018-1
16766,Terminated,20831,31,,7.5,2019-1
16767,Terminated,20831,5,,4.5,2019-1
16768,Terminated,20831,4,,4.5,2018-1
16769,Terminated,20831,21,,6,2018-2
16770,Terminated,20831,39,,11.25,2019-1
16771,Terminated,20831,118,,10.5,2018-2
16772,Terminated,20831,1,,6,2018-2
16773,Terminated,20831,14,,3.5,2018-2
16774,Terminated,20831,6,,10.5,2019-1
16775,Terminated,20831,307,,0,2018-1
16776,Terminated,20831,13,,7.5,2018-1
16777,Terminated,20831,34,,10.5,2018-1
16778,Terminated,20831,3,,11.25,2018-1
16779,Terminated,20831,20,,4.5,2018-2
16780,Terminated,20831,15,,6,2018-2
16781,Terminated,20831,4,,11.25,2019-1
16782,Terminated,20849,301,,0,2018-1
16783,Terminated,20849,13,,0,2018-1
16784,Terminated,20849,40,,0,2018-1
16785,Terminated,20849,147,,0,2018-1
16786,Terminated,20849,4,,4.5,2018-1
16787,Terminated,20849,117,,0,2018-1
16788,Terminated,20849,34,,0,2018-2
16789,Terminated,20849,39,,6,2018-2
16790,Terminated,20849,13,,7.5,2018-2
16791,Graduated,20858,117,,10.5,2018-1
16792,Graduated,20858,18,,9,2019-2
16793,Graduated,20858,12,,11.25,2019-2
16794,Graduated,20858,103,,0,2018-1
16795,Graduated,20858,1,,11.25,2018-3
16796,Graduated,20858,32,,9,2019-1
16797,Graduated,20858,3,,12,2019-1
16798,Graduated,20858,40,,9,2018-1
16799,Graduated,20858,118,,11.25,2018-2
16800,Graduated,20858,90,,12,2018-3
16801,Graduated,20858,2,,6,2019-1
16802,Graduated,20858,179,,9,2019-2
16803,Graduated,20858,13,,10.5,2018-1
16804,Graduated,20858,147,,12,2018-1
16805,Graduated,20858,4,,12,2018-1
16806,Graduated,20858,21,,11.25,2018-2
16807,Graduated,20858,15,,10.5,2018-2
16808,Graduated,20858,6,,9,2019-1
16809,Graduated,20858,31,,6,2019-1
16810,Graduated,20858,5,,12,2019-1
16811,Graduated,20858,307,,0,2018-1
16812,Graduated,20858,20,,9,2018-2
16813,Graduated,20858,34,,11.25,2018-2
16814,Graduated,20858,39,,10.5,2018-3
16815,Graduated,20858,37,,12,2019-1
16816,Graduated,20858,9,,9,2019-2
16817,Graduated,20858,8,,11.25,2019-2
16818,Graduated,20858,25,,11.25,2019-2
16819,Graduated,20858,301,,0,2018-1
16820,Graduated,20858,14,,3.75,2018-2
16821,Terminated,20888,3,,4.5,2018-1
16822,Terminated,20888,32,,9,2019-1
16823,Terminated,20888,2,,0,2019-1
16824,Terminated,20888,34,,0,2018-1
16825,Terminated,20888,34,,0,2020-1
16826,Terminated,20888,34,,0,2019-2
16827,Terminated,20888,4,,10.5,2019-2
16828,Terminated,20888,213,,0,2020-1
16829,Terminated,20888,4,,0,2018-1
16830,Terminated,20888,40,,7.5,2018-1
16831,Terminated,20888,117,,4.5,2018-1
16832,Terminated,20888,6,,4.5,2019-1
16833,Terminated,20888,31,,6,2019-1
16834,Terminated,20888,37,,7.5,2019-1
16835,Terminated,20888,90,,0,2020-1
16836,Terminated,20888,12,,0,2020-1
16837,Terminated,20888,13,,10.5,2018-1
16838,Terminated,20888,118,,6,2018-2
16839,Terminated,20888,20,,7.5,2018-2
16840,Terminated,20888,2,,0,2020-1
16841,Terminated,20888,39,,11.25,2018-2
16842,Terminated,20888,117,,9,2018-3
16843,Terminated,20888,4,,4.5,2019-1
16844,Terminated,20888,3,,0,2020-1
16845,In Process,20912,1,,6,2020-2
16846,In Process,20912,117,,11.25,2021-2
16847,In Process,20912,40,,9,2022-1
16848,In Process,20912,4,,6,2020-2
16849,In Process,20912,21,,,2022-2
16850,In Process,20912,4,,0,2020-1
16851,In Process,20912,40,,4.5,2021-1
16852,In Process,20912,98,,9,2021-2
16853,In Process,20912,21,,0,2021-3
16854,In Process,20912,13,,10.5,2020-1
16855,In Process,20912,3,,7.5,2020-1
16856,In Process,20912,307,,0,2020-3
16857,In Process,20912,40,,3,2020-1
16858,In Process,20912,118,,6,2020-2
16859,In Process,20912,179,,9,2020-3
16860,In Process,20912,21,,0,2020-3
16861,In Process,20912,6,,6,2021-1
16862,In Process,20912,20,,,2022-2
16863,In Process,20912,18,,,2022-2
16864,In Process,20912,90,,4.5,2020-1
16865,In Process,20912,39,,7.5,2021-1
16866,In Process,20912,21,,0,2021-2
16867,Terminated,20934,301,,0,0000-1
16868,Terminated,20934,304,,0,0000-1
16869,In Process,20936,13,,7.5,2018-1
16870,In Process,20936,117,,4.5,2018-1
16871,In Process,20936,4,,6,2018-1
16872,In Process,20936,301,,0,2019-2
16873,In Process,20936,3,,3,2020-1
16874,In Process,20936,1,,0,2021-2
16875,In Process,20936,118,,7.5,2019-2
16876,In Process,20936,9,,0,2021-2
16877,In Process,20936,21,,0,2021-2
